OTU_ID,GUA01,GUA02,GUA03,GUA04,GUA05,GUA06,GUA07,GUA08,GUA09,GUA10,GUA11,GUA12,GUA13,GUA14,GUA15,GUA16,GUA17,GUA18,GUA19,GUA20,GUA21,GUA22,GUA23,GUA24,GUA25,GUA26,GUA27,GUA28,GUA29,GUA30,GUA31,GUA32,GUA33,GUA34,GUA35,GUA36,GUA37,GUA38,GUA39,GUA40,GUA41,GUA42,GUA43,GUA44,GUA45,GUA46,GUA47,GUA48,GUA49,GUA50,GUA51,GUA52,GUA53,GUA54,GUA55,GUA56,GUA57,GUA58,GUA59,GUA60,GUA61,GUA62,GUA63,GUA64,GUA65,GUA66,GUA67,GUA68,GUA69,GUA70,GUA71,GUA72,GUA73,GUA74,GUA80,GUA81,GUA82
OTU_593,0,4,21,3,0,0,0,0,0,2,2,0,14,8,0,38,0,1,0,17,6,1,4,0,0,3,5,24,0,0,2,21,0,10,0,2,9,0,7,0,0,7,0,43,12,72,0,0,0,0,0,0,0,1,0,0,0,13,30,0,0,0,2,0,0,0,8,0,0,0,7,0,0,0,15,0,0
OTU_594,0,1,0,0,0,0,0,0,6,0,0,0,0,2,17,0,0,0,0,7,0,0,14,3,15,0,0,3,0,0,4,0,0,0,0,7,0,0,0,0,6,8,0,0,76,0,0,0,3,0,2,0,0,1,0,0,0,0,23,0,0,4,0,9,0,0,0,0,0,0,0,39,1,1,0,0,5
OTU_595,0,10,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,15,0,0,0,2,0,0,13,0,0,3,0,0,13,0,0,13,51,11,0,0,0,0,20,1,0,0,10,4,12,0,5,13,0,34,0,0,0,0,4,0,6,5,3,0,0,0,5,10,31,0
OTU_596,50,0,0,0,2,7,0,0,5,0,0,7,0,11,0,2,0,0,0,1,0,28,0,0,29,0,33,0,0,0,0,0,0,0,0,0,1,11,26,3,38,17,2,0,0,0,0,0,4,0,0,3,4,11,5,0,4,11,1,2,2,0,0,0,0,9,9,3,0,0,9,0,0,0,8,8,24
OTU_597,5,7,0,17,0,0,0,0,0,0,10,0,10,9,7,28,0,7,0,0,0,13,0,0,0,0,45,0,0,0,0,0,0,0,18,0,0,0,4,0,0,0,0,9,0,1,0,0,0,5,1,12,48,0,23,0,0,0,0,1,14,0,7,16,0,0,0,0,6,1,0,0,0,0,0,2,18
OTU_598,8,0,0,0,0,4,0,0,30,2,0,0,10,17,4,0,0,0,10,0,57,0,0,0,12,1,0,3,0,8,1,18,0,0,0,0,0,0,18,0,7,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,43,21,1,0,0,0,0,17,10,0,79,7,6,4,67,0,2,2,0,0
OTU_599,0,0,18,32,0,0,3,38,7,45,0,0,0,0,0,0,0,0,0,10,0,0,22,3,16,12,23,0,0,0,0,4,0,0,7,2,0,0,0,0,0,3,3,0,0,4,0,1,0,0,0,21,1,0,0,0,0,0,45,0,0,0,0,0,0,0,18,0,3,0,0,7,0,0,1,0,5
OTU_600,40,0,9,0,0,34,43,11,0,4,0,5,0,0,0,0,0,24,0,1,1,0,5,0,0,0,0,14,0,10,0,2,0,0,0,16,17,0,10,4,0,0,0,28,0,0,11,0,2,0,7,5,0,0,0,3,0,18,0,0,0,0,0,3,0,0,0,5,0,9,14,0,14,0,0,8,0
OTU_601,0,0,11,0,0,0,0,0,0,2,0,0,1,0,0,4,39,1,5,0,0,0,4,0,5,0,59,7,0,15,6,0,9,0,0,0,20,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,0,5,52,0,0,0,11,3,6,0,0,16,0,13,0,17,0,0,0,11,0,0,4,0,12
OTU_602,0,0,0,8,0,0,0,0,12,0,1,11,6,0,0,5,0,3,0,11,0,23,0,18,0,0,0,1,0,9,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,5,0,16,0,0,1,13,0,0,0,0,0,3,0,1,0,0,0,0,14,0,8,58,0,52,10,5,9,0,10,0,3
OTU_603,21,24,0,11,0,0,6,0,0,0,0,1,13,0,0,1,0,0,3,6,4,5,0,2,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,15,0,19,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,24,0,0,0,11,0,18,19,0,2,0,3,10,37
OTU_604,0,0,0,0,0,4,5,0,0,11,2,0,10,10,0,0,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,15,4,0,4,0,0,0,0,3,8,0,0,0,0,0,0,0,17,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,1
OTU_605,0,0,0,21,0,6,29,5,1,21,9,5,0,12,16,0,0,9,0,7,4,0,0,33,0,0,0,0,0,0,8,3,0,9,0,0,19,0,18,0,0,2,0,0,1,0,6,1,0,13,2,16,3,0,0,11,5,11,0,12,0,8,0,5,0,9,0,35,0,0,0,6,0,3,0,0,0
OTU_606,1,2,5,0,2,4,0,23,0,0,5,1,0,2,0,0,12,0,1,5,23,2,0,116,0,0,4,10,14,0,0,0,6,7,0,0,6,0,4,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,9,21,3,0,0,0,0,0,0
OTU_607,2,0,0,0,0,7,2,0,0,4,0,0,0,0,10,0,0,6,0,0,0,20,7,0,6,12,4,0,0,0,0,0,0,9,33,0,0,0,1,10,3,0,6,6,0,7,1,0,0,0,0,0,1,0,1,8,0,4,0,4,1,0,0,0,0,4,0,31,35,0,3,6,22,0,0,0,0
OTU_608,13,0,0,70,0,0,22,0,0,0,17,0,17,0,0,0,0,3,17,0,0,0,0,7,5,2,0,2,3,0,0,0,0,6,5,7,0,0,5,8,18,7,2,0,6,1,3,0,55,10,0,0,0,0,0,2,0,45,33,14,3,0,3,0,0,0,0,6,0,0,12,0,17,0,0,3,0
OTU_609,0,0,12,0,2,0,2,0,13,1,0,19,21,3,0,0,5,2,11,0,46,0,0,6,22,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,38,0,4,0,0,7,0,0,29,0,1,0,4,1,2,0,7,1,23,4,0,0,0,0,0,0,0,0,2,0,34,0,4,0,13,4,23
OTU_610,2,6,0,8,0,4,0,9,0,0,0,0,0,18,12,0,6,0,0,0,0,0,0,9,0,0,15,2,4,16,0,0,40,2,6,0,3,0,0,6,3,0,0,0,9,0,1,0,0,0,7,1,0,0,0,0,0,17,0,8,0,0,0,0,32,0,0,0,2,0,4,0,0,0,0,52,6
OTU_611,0,0,0,0,0,22,3,0,0,0,9,4,0,0,0,0,0,0,0,1,0,4,64,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,2,0,37,0,0,0,18,0,0,0,7,0,15,0,0,10,0,0,0,11,12,34,0,0,20,0,0,9,25,17,0,0,0
OTU_612,0,1,2,0,50,1,0,0,0,0,3,3,0,0,0,5,3,0,2,0,0,0,0,4,14,0,16,0,2,0,11,0,0,0,0,0,32,6,0,0,0,0,0,45,6,0,0,0,0,14,0,0,1,0,3,0,0,4,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_613,62,14,4,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,10,14,4,4,0,0,44,8,6,0,2,0,16,0,6,7,0,0,10,4,4,0,5,0,0,0,0,3,0,0,0,3,3,0,0,7,16,6,6,1,0,9,13,0,0,1,11,3,0,3,6,11,0,5,13,39,6
OTU_614,4,0,25,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,19,0,6,0,0,5,0,0,0,11,2,42,5,0,0,0,0,0,0,0,0,12,4,3,0,6,0,22,12,0,0,0,0,0,0,3,4,0,0,0,26,2,0,0,6,0,0,0,26,0,0,5
OTU_615,30,0,6,0,0,7,16,0,0,14,4,30,0,6,0,9,0,0,0,15,0,14,4,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,3,0,0,0,44,0,0,6,14,12,2,0,0,44,0,0,0,0,6,1,0,0,0,0,2,0,4,0,0,0,1,0,8,3,0,10,31,0,0
OTU_616,2,0,27,2,0,0,0,3,0,3,0,0,0,0,0,0,19,0,0,4,0,0,0,0,7,0,2,6,0,0,13,0,0,5,7,8,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,16,0,0,12,5,14,0,0,0,0,7,0,0,9,0
OTU_617,0,23,15,0,2,2,0,22,0,0,0,10,6,4,18,0,0,0,0,0,0,2,11,0,0,5,0,0,1,0,2,0,0,5,0,39,6,0,2,0,0,12,0,19,0,7,12,8,18,12,0,0,28,0,0,0,17,0,19,7,0,39,0,0,0,0,5,0,0,0,0,12,0,0,44,6,0
OTU_618,7,0,6,6,39,11,0,0,0,0,0,0,20,0,0,0,0,0,0,24,12,0,0,1,0,0,8,0,0,0,0,13,7,0,5,0,0,4,3,0,22,0,0,3,0,0,0,0,0,1,4,6,11,0,0,0,0,0,3,6,0,0,6,0,0,0,0,0,2,0,0,0,0,3,0,0,0
OTU_619,0,11,3,1,0,0,0,0,10,12,10,0,6,0,7,0,0,0,0,0,0,5,4,0,0,0,0,27,0,0,0,25,8,0,0,2,0,0,0,0,0,0,12,0,10,35,4,66,12,0,2,33,3,4,0,0,13,0,0,14,5,0,0,0,1,8,0,0,0,2,0,0,3,0,0,11,2
OTU_620,13,0,2,0,0,0,0,0,0,0,2,0,5,3,12,7,0,0,0,0,0,0,0,1,37,0,0,0,1,0,13,0,0,0,7,22,0,0,5,5,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,0,1,0,0,19,5,2,1,2,0,0,0,0,0,0,12,0,37,0,4,0,68
OTU_621,0,8,8,0,0,0,1,0,6,0,2,30,27,0,4,0,0,0,0,0,1,0,3,0,0,0,3,0,0,18,4,0,10,0,0,0,0,11,0,9,10,23,0,0,6,0,0,0,6,5,5,0,20,7,0,0,0,3,0,0,6,4,0,0,20,0,10,0,3,0,23,0,3,0,0,0,0
OTU_622,0,52,0,9,18,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,6,0,0,0,0,20,0,5,0,1,1,0,0,5,0,0,6,0,106,4,6,10,32,6,0,0,0,4,0,0,0,0,0,9,0,0,0,5,18,2,8,4,1,0,0,0,25,0,1,0
OTU_623,0,0,0,4,2,0,4,0,0,0,3,1,0,3,45,4,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,12,10,0,3,5,9,10,0,0,14,0,0,20,0,14,11,0,0,0,0,0,10,6,0,0,46,0,0,0,0,0,10,0,4,0,8,5,9,11,26,0,3,0,0,0
OTU_624,0,0,0,0,1,7,0,1,9,1,2,0,3,0,0,22,0,0,0,7,3,0,0,0,0,0,2,8,1,0,4,12,0,0,0,19,8,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,3,0,0,3,21,0,0,0,0,0,0,0,8,0,26,0,6,2,23,1,0,0,6,0,0
OTU_625,18,0,0,5,0,0,0,12,0,0,5,0,0,0,0,0,7,0,0,0,0,1,0,3,18,20,18,4,0,0,0,0,8,0,0,0,0,5,1,0,39,0,0,0,6,16,0,0,0,0,0,27,0,3,0,0,3,0,17,0,27,0,46,56,0,30,0,0,7,0,31,0,4,4,0,10,0
OTU_626,0,0,0,5,0,3,0,0,7,0,18,0,0,12,0,0,0,0,0,3,0,0,0,1,6,0,2,0,24,12,8,0,5,0,0,0,21,0,0,0,0,0,21,3,15,5,0,0,0,0,5,0,1,0,12,5,4,9,0,0,0,62,0,1,0,0,0,4,0,3,0,0,0,6,7,1,23
OTU_627,0,6,2,0,0,0,0,25,0,3,0,0,9,15,0,0,0,23,0,58,0,1,6,0,0,29,3,6,5,0,2,13,0,10,0,22,0,9,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,4,0,0,0,0,19,12,0,0,7,0,0,3,0,0,0,25,2,0,0,0,19,0
OTU_628,2,7,0,0,10,0,6,0,0,0,0,13,3,1,0,2,0,0,6,0,0,1,0,0,23,0,0,6,68,22,3,3,3,2,0,0,0,0,73,0,3,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,54,0,2,23,0,19,9,0,0,0,0
OTU_629,4,0,0,4,0,4,12,0,3,27,0,30,0,10,0,1,0,3,12,18,8,0,54,0,0,0,0,0,0,0,0,34,0,0,4,0,0,6,0,0,33,0,13,0,0,0,25,0,0,0,0,17,0,14,7,7,20,0,9,4,0,10,0,8,3,0,0,11,0,0,7,2,0,0,7,4,19
OTU_630,0,7,0,0,0,2,0,37,0,5,0,0,0,16,24,1,42,37,0,0,0,0,0,0,0,3,26,0,0,0,10,0,4,9,0,2,25,0,0,8,4,0,0,7,0,0,6,15,38,0,0,5,92,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,9,0,0,14,3,6,0,0
OTU_631,0,0,0,16,0,28,0,0,0,5,0,2,0,35,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,13,0,0,0,0,10,0,3,0,0,4,0,0,18,2,0,0,0,0,19,0,3,1,25,13,11,18,0,10,0,0,16,0,0,0,0,10,0,5,0,0,0,0,0,0,4,0
OTU_632,2,1,0,0,13,0,0,0,17,30,0,0,0,0,21,5,0,0,0,0,24,0,0,2,0,0,0,6,0,0,4,18,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,16,0,14,0,0,0,4,0,34,0,0,17,0,0,0,0,18,0,0,6,13,0,8,4,34,0,0
OTU_633,0,0,0,21,0,0,0,0,0,0,0,0,4,6,0,0,0,0,11,0,0,6,0,5,12,9,16,2,73,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,22,42,0,0,0,3,0,0,0,2,4,5,2,0,1,13,0,0,0,5,3,12,0,8,3,0,12,7,0,0,0,0
OTU_634,0,8,0,9,3,0,0,32,0,2,5,0,0,0,0,16,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,10,1,0,29,2,6,18,0,0,0,0,0,0,0,12,0,0,0,33,0,0,0,5,0,10,0,4,0,0,0,0,0,0,0,0,0,14,0,0
OTU_635,0,0,0,6,10,0,0,4,3,0,0,0,2,0,0,3,1,6,0,51,0,0,0,4,0,2,5,11,23,0,4,0,4,6,0,0,0,0,3,0,0,0,7,0,41,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,29,0,16,0,0,2,0,24,0,0,0,75
OTU_636,0,4,6,0,0,0,0,7,0,0,0,0,48,0,0,0,0,11,0,0,0,0,7,25,9,0,52,0,0,0,0,0,0,12,10,0,15,0,0,0,0,4,0,9,0,25,0,6,0,0,17,0,0,23,0,17,0,0,0,0,0,35,0,0,0,4,1,0,0,12,0,21,0,5,0,5,0
OTU_637,0,0,0,3,0,0,0,1,0,0,8,1,0,11,5,0,0,0,5,0,0,0,0,0,16,0,0,12,0,3,11,0,0,3,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,3,0,40,1,6,0,0,0,3,1,19,29,28,0,0,21,5,0,0,0,0,11,1,0,0
OTU_638,3,15,0,0,11,0,4,3,0,0,0,8,19,0,0,0,0,0,0,0,0,3,3,13,11,0,0,0,0,0,4,13,4,0,0,7,0,0,0,7,0,3,0,2,0,0,0,0,5,0,0,0,7,7,0,0,0,0,19,7,0,0,6,0,14,19,8,18,0,0,0,0,35,9,0,5,0
OTU_639,0,0,0,22,0,0,0,0,0,0,16,8,0,0,7,5,0,0,0,0,0,0,0,0,0,1,6,0,6,8,0,10,4,0,0,0,0,0,0,0,5,1,0,0,0,9,3,4,0,17,24,4,7,0,0,0,6,0,12,3,0,6,0,0,0,22,18,0,0,0,0,0,3,0,4,0,0
OTU_640,1,26,0,0,0,0,0,35,0,4,0,0,2,31,4,3,0,15,0,6,2,16,41,0,0,0,7,6,0,0,6,0,0,6,0,0,0,7,0,1,2,1,0,5,6,0,0,0,0,0,0,0,15,0,12,0,23,12,0,0,9,0,0,8,0,0,0,0,55,0,0,33,4,0,0,0,0
OTU_641,21,3,0,2,11,0,17,0,0,0,0,8,0,0,0,5,7,136,9,0,4,11,3,0,16,3,2,14,0,5,0,0,9,0,18,3,6,7,0,0,2,12,23,3,11,0,0,0,30,0,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,7,61,0,0,0,0,33,0,0,0
OTU_642,0,0,0,0,0,0,0,20,5,8,32,0,0,7,0,22,3,10,0,0,27,0,4,0,6,0,3,0,0,0,11,1,0,0,0,0,6,6,1,0,0,0,0,0,1,0,0,0,0,0,0,70,1,0,3,0,0,0,4,1,2,34,0,0,1,0,19,0,0,2,0,0,0,0,17,2,2
OTU_643,0,0,0,3,82,0,0,0,0,0,0,7,0,0,3,11,0,2,2,0,1,0,0,0,0,5,0,17,12,0,0,15,0,0,0,2,0,6,2,6,0,0,0,0,0,0,0,0,6,0,18,0,5,0,5,10,2,1,2,0,20,0,1,4,0,6,33,0,0,0,0,3,18,15,11,0,2
OTU_644,8,0,0,3,1,5,0,0,0,6,0,0,0,0,3,49,0,7,0,4,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,9,0,4,0,0,8,0,0,0,16,8,0,0,7,5,0,37,8,0,0,0,0,26,9,0,11,0,3,0,0,0,3,1,11,7,0,0,0,0,0,0
OTU_645,15,21,0,0,0,0,5,55,1,0,38,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,1,0,0,0,0,4,3,4,6,0,0,0,0,4,6,4,0,0,0,0,3,0,0,27,3,0,26,0,0,0,5,8,0,6,0,0,0,0,3,0,11,5,3,0,0,0,68,3,6,0,3
OTU_646,7,0,0,20,0,0,9,0,0,0,2,0,2,8,5,1,0,0,3,0,10,0,0,0,0,8,0,0,0,0,8,0,0,0,0,19,0,13,0,0,8,11,0,0,0,0,0,2,12,1,11,0,0,0,3,0,0,6,0,0,0,0,16,3,0,1,0,34,13,0,19,0,73,0,6,22,14
OTU_647,0,0,0,0,0,17,19,1,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,1,4,0,0,0,13,12,0,2,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,14,0,37,7,0,36,0,0,3,9,0,0,7,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,4
OTU_648,0,2,0,0,0,0,19,3,2,5,0,0,0,0,16,0,0,0,0,0,1,0,0,0,9,17,6,9,22,0,27,10,0,5,0,0,0,5,0,0,0,4,0,0,0,0,0,12,44,57,0,0,0,8,0,0,0,0,5,0,0,0,21,0,21,0,6,8,0,9,0,0,9,0,0,0,0
OTU_649,5,0,4,9,0,0,0,20,0,22,23,3,35,0,20,19,0,7,0,8,5,0,0,24,0,4,0,5,0,0,20,0,0,0,3,5,0,14,0,10,0,0,5,9,0,0,0,0,2,0,0,0,0,0,0,27,0,10,1,4,0,2,0,15,0,0,12,1,0,0,13,4,0,0,0,0,0
OTU_650,1,0,0,1,0,0,10,0,0,0,0,6,0,9,4,0,11,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,7,0,6,0,0,4,6,17,0,8,0,0,0,0,0,0,0,0,7,0,12,8,2,0,0,0,0,0,11,0,5,13,5
OTU_651,0,1,3,8,8,0,0,0,0,0,0,0,0,2,2,10,0,0,38,0,2,0,0,0,0,19,0,0,0,0,5,0,0,7,0,6,0,0,0,0,0,1,0,11,8,29,26,0,0,0,0,17,10,14,0,80,0,0,0,0,0,0,0,0,0,28,0,0,5,0,0,0,14,0,16,29,13
OTU_652,10,10,0,0,12,4,0,0,0,0,0,0,12,3,0,3,0,0,0,10,0,0,4,0,13,0,0,0,0,0,12,0,3,10,8,3,0,0,10,0,0,5,15,0,27,0,17,4,10,0,0,20,10,0,10,8,17,4,0,13,6,0,11,8,13,0,0,0,0,2,0,0,0,6,0,0,8
OTU_653,1,0,0,0,0,0,10,0,0,0,0,5,0,0,4,0,0,8,15,10,0,0,0,0,29,0,0,0,0,14,4,0,0,9,0,8,0,0,0,0,0,0,0,4,0,3,0,10,0,41,1,48,0,3,0,4,0,5,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,7,28,0,0
OTU_654,5,0,0,0,19,0,0,0,5,22,0,0,0,0,0,3,10,0,9,0,3,0,6,10,0,0,0,0,0,0,0,2,0,25,10,0,1,0,9,0,0,0,0,0,41,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,24,0,0,0,53,0,6,0,0,41,0,0,0,0,9,0,104
OTU_655,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,4,1,0,0,0,0,0,17,0,0,0,5,10,0,0,0,0,0,7,0,0,0,5,0,5,0,0,0,4,4,2,0,12,0,0,7,0,16,0,0,0,0,9,0,0,0,7,4,20,0,0,0,8,24,0,0,3,2,18,0,6,0
OTU_656,0,8,30,11,0,2,0,4,22,0,5,0,2,15,0,0,0,0,3,0,3,0,0,6,0,9,0,0,0,0,0,7,0,0,0,12,0,0,1,13,0,4,0,0,3,12,2,0,0,0,9,32,26,11,0,9,24,0,0,0,23,6,50,0,0,0,0,0,0,32,4,0,3,0,4,0,0
OTU_657,0,0,1,2,0,0,0,0,0,0,3,4,0,1,1,0,0,1,3,22,18,2,0,7,0,3,9,2,0,0,0,0,95,0,0,2,11,3,0,105,0,0,2,0,1,0,0,0,0,4,0,8,0,3,0,0,52,0,3,7,23,7,0,3,0,0,0,14,0,0,9,0,0,5,0,0,6
OTU_658,1,17,8,0,16,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,5,0,1,0,3,0,0,0,0,0,0,10,7,0,4,11,0,2,0,23,35,0,0,30,13,0,0,0,16,3,0,99,12,46,0,11,3,19,0,0,5,6,0,8,0,0,0,0,0,1,4,0,13,0,0,22,0
OTU_659,17,0,4,0,0,4,0,3,0,0,6,4,2,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,10,8,24,0,7,2,0,0,0,4,0,3,0,9,47,1,0,0,0,10,0,11,12,0,0,7,0,6,0,0,1,0,9,0,52,0,10,13,0,0,0,0,0,4,6,0,0,0
OTU_660,0,0,0,0,7,2,0,21,0,0,0,21,0,0,0,0,0,0,0,16,0,0,0,0,0,8,0,0,0,1,9,0,13,0,0,0,24,19,9,15,0,0,41,0,0,0,0,0,9,0,0,0,5,0,0,2,6,0,0,0,25,0,0,3,0,18,0,6,0,0,14,0,3,0,3,0,0
OTU_661,0,0,11,4,0,0,8,0,2,3,0,53,0,8,41,19,0,26,0,0,0,0,0,0,0,0,0,0,0,32,0,38,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,11,12,0,10,9,0,2,0,7,3,9,0,2,0,0,2,6,20,0,0,0,9,7
OTU_662,0,2,1,4,0,3,0,7,6,1,0,8,0,0,4,0,0,24,0,0,27,0,21,0,9,34,0,0,66,0,0,0,9,3,0,0,12,0,0,30,4,0,7,7,0,0,0,0,17,0,7,0,3,0,0,46,5,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,10,0,0
OTU_663,0,7,30,1,0,0,1,15,0,17,23,0,0,0,0,7,2,0,0,1,4,8,0,0,3,4,9,13,0,2,0,12,0,23,0,6,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,12,0,7,1,4,39,0,42,0,4,6,0,0,0,9,0,0,5
OTU_664,0,2,0,1,0,0,0,9,0,1,0,0,0,0,0,0,15,0,0,0,0,0,2,0,11,2,0,0,0,0,20,0,0,0,0,5,0,13,0,28,0,0,3,0,0,5,0,0,0,21,0,0,20,0,0,0,7,0,1,0,0,0,0,6,0,5,5,0,0,0,0,0,0,0,0,19,0
OTU_665,3,3,0,0,7,0,2,0,0,5,0,28,0,8,0,14,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,0,18,0,7,0,0,20,7,0,1,0,0,4,0,26,0,0,3,8,0,0,3,13,0,1,5,0,0,0,0,0,19,0,9
OTU_666,0,0,11,3,0,0,0,52,0,18,23,0,0,5,4,0,0,0,0,0,0,0,7,16,12,30,2,3,0,33,0,1,22,0,17,0,2,0,0,0,0,2,0,0,0,0,23,6,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,1,0,0,0,0,8,0,11,45,0
OTU_667,0,140,0,3,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,19,5,0,0,0,0,0,0,4,3,0,0,1,0,0,2,20,12,0,0,0,6,0,0,0,0,37,0,0,0,17,0,0,0,0,0,0,0,13,51,0,0,0,0,0,0,0,11,0,40,13
OTU_668,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,2,2,4,5,9,0,0,0,0,0,0,22,0,1,0,0,6,0,0,0,8,0,3,11,0,0,0,0,4,0,0,15,0,8,0,11,0,3,0,0,0,0,0,12,0,0,0,6,0,12,0,0,0,0,0,0,8,0
OTU_669,0,0,0,0,5,0,3,3,0,102,0,0,17,42,0,0,12,0,7,0,0,0,0,7,0,0,10,13,0,28,19,0,0,0,13,0,0,3,2,9,3,0,0,0,0,0,4,6,0,0,0,0,7,0,9,0,9,0,0,8,0,18,12,0,0,13,1,0,5,0,21,24,0,0,0,2,0
OTU_670,1,0,0,46,0,0,0,0,63,0,0,12,7,17,9,0,2,4,0,0,0,0,0,0,6,0,17,2,0,0,3,0,0,2,0,0,0,25,13,0,0,8,22,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,3,10,4,0,28,0,0,0,10,0,0,0,0
OTU_671,0,0,0,0,4,5,0,0,3,16,20,0,0,0,0,0,0,6,5,0,13,0,8,0,0,0,0,1,11,21,0,0,0,0,9,0,0,0,0,0,2,5,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,42,0,0,0,11,39,2,11,0,0,28,0,19,1,0,0,0,0,19,0
OTU_672,0,0,10,0,2,0,4,12,0,5,0,0,13,0,0,5,0,7,22,3,0,0,5,3,3,0,0,0,6,2,4,0,1,0,0,43,0,0,9,0,9,37,0,5,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,14,0,0,29,3,7,1,1,1,30,3,3,0,0,0,47,0
OTU_673,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,9,0,0,6,0,0,0,0,148,10,0,0,15,0,0,22,8,0,0,0,0,0,0,0,0,8,10,33,3,0,4,0,0,0,4,0,16,0,0,3,13,5,0,0,0,13,0,20,0,6,7,0,0,0,6,0,0,5,0
OTU_674,0,0,0,0,5,0,0,0,3,24,0,0,0,0,0,5,11,0,0,0,0,4,3,6,0,0,0,0,0,0,6,0,0,9,7,6,0,0,3,12,0,8,0,0,0,0,0,16,0,5,0,0,0,11,0,2,0,0,0,0,0,0,0,2,3,4,10,0,0,0,0,11,0,0,27,0,8
OTU_675,0,0,0,2,3,0,0,0,19,2,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,1,0,0,2,0,0,3,0,2,0,0,0,11,14,18,0,29,0,8,0,53,24,7,0,0,0,0,2,0,0,0,0,11,0,59,24,0,0,14,6,0,0,0,0,4,0,0,0
OTU_676,0,0,3,0,0,0,0,0,5,0,0,21,24,0,1,5,0,9,0,3,0,3,17,47,0,0,0,2,3,0,0,0,0,0,0,31,0,0,0,5,0,0,0,0,13,0,2,0,0,0,0,0,5,0,0,4,10,0,5,3,0,0,0,0,0,0,0,0,6,0,8,0,2,18,6,0,0
OTU_677,0,0,3,2,20,0,0,0,0,0,0,0,31,7,7,0,0,40,0,0,0,13,0,20,0,0,0,0,2,1,4,0,43,0,0,0,0,6,0,0,0,24,0,0,0,0,0,6,5,0,0,0,0,0,0,0,2,0,0,10,7,20,0,0,7,0,0,0,0,0,0,0,27,0,34,31,0
